movie_id,title,tags
1949,Zodiac,"crime drama mysteri thriller true stori investig 'the zodiac killer', serial killer terrifi san francisco bay area, taunt polic cipher letters. case becom obsess four men live career built destroy endless trail clues. california sanfrancisco kill journalist newspap massmurd plannedmurd embassi victim threattodeath victimofmurd code polic murder serialkil report jakegyllenha robertdowneyjr. markruffalo david fincher"
8452,The 6th Day,sciencefict futurist action man meet clone stumbl grand conspiraci clone take world. clone futur murder clone lasergun dystopicfutur implantedmemori sci-fithril arnoldschwarzenegg michaelrapaport tonygoldwyn roger spottiswood
310,Bruce Almighty,"fantasi comedi bruce nolan toil ""human interest"" televis report buffalo, n.y. despit high rate love beauti girlfriend, grace, bruce remain unfulfilled. end worst day life, angrili ridicul god -- almighti responds, endow bruce divin powers. christian moon respons mose streetgang lovesick journal newlov faith prayer god carcrash jimcarrey jenniferaniston philipbakerhal tom shadyac"
27578,The Expendables,"thriller adventur action barney ross lead band highli skill mercenari includ knife enthusiast lee christmas, martial art expert, heavi weapon specialist, demolitionist, loose-cannon sniper. group commiss mysteri mr. church assassin dictat small south american island, barney lee visit remot local scout opposit discov true natur conflict engulf city. tattoo martialart sniper island mercenari bridg rescu escap church drug blade ensemblecast duringcreditssting sylvesterstallon jasonstatham dolphlundgren sylvest stallon"
954,Mission: Impossible,"adventur action thriller ethan hunt, leader crack espionag team whose peril oper gone awri explanation, discov mole penetr cia, he' surpris learn he' no. 1 suspect. clear name, hunt must ferret real doubl agent and, process, even score. pari londonengland spi cia terrorist secretident undercov armsdeal headquart secretbas secretmiss pragu embassi secretag tgv comput mission basedontvseri espionag agent tomcruis jonvoight emmanuellebéart brian de palma"
70160,The Hunger Games,"sciencefict adventur fantasi everi year ruin north america, nation panem forc twelv district send teenag boy girl compet hunger games. part twist entertainment, part govern intimid tactic, hunger game nation televis event “tributes” must fight one anoth one survivor remains. pit highly-train tribut prepar game entir lives, katniss forc reli upon sharp instinct well mentorship drunken former victor haymitch abernathy. she’ ever return home district 12, katniss must make imposs choic arena weigh surviv human life love. world watching. hallucin dystopia femaleprotagonist bowandarrow knifethrow knifefight game archeri blind glamour roastedpig sponsor chariot fictionaltvshow mineexplos basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth gari ross"
45243,The Hangover Part II,"comedi hangov crew head thailand stu' wedding. disast bachelor parti la vega last year, stu play safe mellow pre-wed brunch. however, noth goe plan bangkok perfect set anoth adventur rowdi group. sunglass interpol undercovercop hangov duringcreditssting bradleycoop edhelm zachgalifianaki todd phillip"
364,Batman Returns,"action fantasi defeat joker, batman face penguin - warp deform individu intent accept gotham society. crook businessman max schreck coerc help becom mayor gotham attempt expos batman differ light. selina kyle, max' secretary, thrown top build transform catwoman - mysteri figur person disord batman. batman must attempt clear name, time decid must done catwoman. holiday corrupt doublelif dccomic crimefight hallucin christmastre gothamc vigilant superhero violenc darkhero fictionalc supervillain superpow deform birdcag evilcircu christmasholiday michaelkeaton dannydevito michellepfeiff tim burton"
7518,Over the Hedge,"comedi anim famili scheme raccoon fool mismatch famili forest creatur help repay debt food, invad new suburban sprawl pop hibern – learn lesson famili himself. squirrel eatinganddrink vorort garden grizzlybear entrap suburbianidyl garbag forest turtl hidinginagarbagecontain skunk racoon anim brucewilli garryshandl stevecarel karey kirkpatrick"
11544,Lilo & Stitch,"anim famili lone hawaiian girl name lilo rais older sister, nani, parent die -- watch social worker cobra bubbles. lilo adopt funny-look dog name ""stitch,"" realiz new best friend wacki alien creat mad scientist dr. jumba. sistersisterrelationship extraterrestrialtechnolog hawaii adopt mutat alienlife-form alienphenomenon anim dog deadpar chrissand daveighchas tiacarrer chri sander"
9986,Charlotte's Web,"comedi famili fantasi wilbur pig scare end season, know come time, end dinner table. hatch plan charlotte, spider live pen, ensur never happen. hero barn spider pig egg friendship spring uncl friend rescu surviv talkinganim grass famili desk raincoat talkingpig juliarobert stevebuscemi johnclees gari winick"
8656,Deep Impact,"action drama romanc seven-mile-wid space rock hurtl toward earth, threaten obliter planet. now, presid unit state save world. appoint tough-as-nail veteran astronaut lead joint american-russian crew space destroy comet impact. meanwhile, enterpris report use smart uncov scoop century. usapresid nasa metereologist spacemiss comet naturaldisast tsunami astronom astronaut womandirector disastermovi robertduval téaleoni elijahwood mimi leder"
146216,RED 2,action comedi crime thriller retir c.i.a. agent frank mose reunit unlik team elit oper global quest track miss portabl nuclear device. pari londonengland cia russia mi6 hiredkil explodingairplan brucewilli catherinezeta-jon anthonyhopkin dean parisot
9291,The Longest Yard,"comedi drama pro quarter-back, paul crew former colleg champion coach, nate scarboro time prison. ask put togeth team inmat take guards, crew enlist help scarboro coach inmat victori footbal game 'fixed' turn quit anoth way. prison americanfootbal prison blackmail supervisor sport adamsandl chrisrock burtreynold peter segal"
55301,Alvin and the Chipmunks: Chipwrecked,"comedi fantasi famili music anim play around aboard cruis ship, chipmunk chipett accident go overboard end maroon tropic paradise. discov new turf desert seems. sequel chipmunk cruiseship overboard jasonle davidcross jennysl mike mitchel"
109418,Grown Ups 2,"comedi all-star comedi cast grown up return (with excit new additions) summertim laughs. lenni (adam sandler) reloc famili back small town friend grew up. time around, grown up one learn lesson kid day notori full surprises: last day school. adamsandl kevinjam chrisrock denni dugan"
11665,Get Smart,"action comedi thriller ident secret agent control compromised, chief promot hapless eager analyst maxwel smart team stylish, capabl agent 99, spi whose cover remain intact. work togeth thwart evil plan kao crafti operative? danc spi terrorist traitor airplan violin basedontvseri leg stevecarel annehathaway dwaynejohnson peter segal"
6964,Something's Gotta Give,"drama comedi romanc harri sanborn age music industri exec fond younger women like marin, latest trophi girlfriend. thing get littl awkward harri suffer heart attack home marin' mother, erica. left care erica doctor, love triangl start take shape. agediffer ladykil womandirector jacknicholson dianekeaton keanureev nanci meyer"
11324,Shutter Island,"drama thriller mysteri world war ii soldier-turned-u.s. marshal teddi daniel investig disappear patient hospit crimin insane, effort compromis troubl vision also mysteri doctor. basedonnovel island hurrican investig psychiatrichospit u.s.marsh conspiracytheori 1950 leonardodicaprio markruffalo benkingsley martin scorses"
12193,Four Christmases,"comedi romanc drama brad kate made someth art form avoid famili holidays, year foolproof plan go bust -- big time. stuck citi airport depart flight canceled, coupl embarrass see ruse expos world overzeal televis reporter. now, brad kate left preciou littl choic swallow pride suffer rounds. holiday romanticcomedi dysfunctionalfamili christma vincevaughn reesewitherspoon robertduval seth gordon"
9928,Robots,"anim comedi famili sciencefict rodney copperbottom young robot inventor dream make world better place, evil ratchet take big weld industries. now, rodney' dream – friend – danger becom obsolete. inventor businessman robot dishonesti robinwilliam ewanmcgregor halleberri chri wedg"
754,Face/Off,"action crime sciencefict thriller antiterror agent goe knife acquir like terrorist gather detail bomb plot. terrorist escap custody, undergo surgeri look like agent get close agent' family. undercov mexicanstandoff biologicalweapon facetranspl rageandh fistfight hostil reveng decept tragedi shootout hospit boatchas losangel explos extremeviol fbiagent prisonescap criminalgang flashback goldengun archvillain bulletballet johntravolta nicolascag joanallen john woo"
10202,Bedtime Stories,fantasi comedi famili romanc skeeter bronson down-on-his-luck guy who' alway tell bedtim stori niec nephew. life turn upsid fantast stori make entertain inexplic turn reality. bewild skeeter manag unruli fantasi outrag charact situat mind morph actual peopl events? wishescometru escapad disord imaginari miraculousev imaginarykingdom lifeturnedupsidedown nothinggoesright adamsandl kerirussel guypearc adam shankman
4147,Road to Perdition,"thriller crime drama mike sullivan work hit man crime boss john rooney. sullivan view rooney father figure, howev son wit killing, mike sullivan find run attempt save life son time look reveng wrong him. basedongraphicnovel homework shotinthechin softboiledegg learningtodr spoiledson scarredfac thompsonsubmachinegun frostonawindow cauterizingawound libertyhalfdollar tomhank tylerhoechlin jenniferjasonleigh sam mend"
50546,Just Go with It,"romanc comedi plastic surgeon, romanc much younger schoolteacher, enlist loyal assist pretend soon ex-wife, order cover careless lie. lie backfire, assistant' kid becom involved, everyon head weekend hawaii chang lives. beach fictitiousmarriag blackmail plasticsurgeri marriag love beautifulwoman kidsandfamili adamsandl jenniferaniston nicolekidman denni dugan"
